Speaker,Utterance,Dialogue_Act,Dialogue_Id,Dialogue_Act_ISO
b,i'd like to know what my account's up to at the moment my phone bill,reqInfo,082029009,directive
a,right,ackn,082029009,feedback
a,what's your customer number please,reqInfo,082029009,directive
b,my customer number is yeah my name's missus on double no is that that one yeah that lets me know what my phone bill is after it's been after it's been sent out i wanna know what i've actually got left on me old bill i've been paying some off but i don't know,answ,082029009,answer
a,mm hmm,backch,082029009,feedback
a,an that's fine,ackn,082029009,feedback
a,that's all i need,inform,082029009,inform
a,thank you,thank,082029009,thanking
a,and if you can confirm your full name and address with your postcode,reqInfo,082029009,directive
b,yeah,accept,082029009,agreement
b,my name's missus on double no is that that one yeah that lets me know what my phone bill is after it's been after it's been sent out i wanna know what i've actually got left on me old bill i've been paying some off but i don't know,identifySelf,082029009,None
a,okay,ackn,082029009,feedback
a,let me just get the details missus i won't keep you a second have you got the freephone number that you can call or right do you do you have a pen handy and i yeah oh i see right okay so,informIntent,082029009,commissive
a,i won't keep you a second,hold,082029009,turn
a,have you got the freephone number that you can call or,reqInfo,082029009,directive
b,no,answ,082029009,answer
a,right,ackn,082029009,feedback
a,do you do you have a pen handy,reqInfo,082029009,directive
b,is that that one,reqInfo,082029009,directive
a,yeah,answ,082029009,answer
b,yeah,ackn,082029009,feedback
b,that lets me know what my phone bill is after it's been after it's been sent out,confirm,082029009,answer
b,i wanna know what i've actually got left on me old bill,reqInfo,082029009,directive
b,i've been paying some off,inform,082029009,inform
b,but i don't know,inform,082029009,inform
a,oh i see,ackn,082029009,feedback
a,right,ackn,082029009,feedback
a,okay,ackn,082029009,feedback
a,so,init,082029009,discourse
b,hello,greet,082357008,greeting
b,good morning,greet,082357008,greeting
b,i was supposed to have a number transferred to my new address at o'clock this morning,inform,082357008,inform
b,and it's not happened,inform,082357008,inform
b,and i'm getting unobtainable,inform,082357008,inform
a,right okay,ackn,082357008,feedback
a,we don't normally guarantee a time,inform,082357008,inform
a,but let me just have a look for you,offer,082357008,commissive
a,what's the telephone number please,reqInfo,082357008,directive
b,uh number oh that's wonderful now the other thing whilst i'm on uh um i'm due to have a new line installed next Monday the is it really the well at least it might be third time lucky then,answ,082357008,answer
a,yep,backch,082357008,feedback
a,and can you confirm your address it's due to be started at please,reqInfo,082357008,directive
b,number oh that's wonderful now the other thing whilst i'm on uh um i'm due to have a new line installed next Monday the is it really the well at least it might be third time lucky then,answ,082357008,answer
a,right yeah,ackn,082357008,feedback
a,the engineers are actually doing it at the moment for you,inform,082357008,inform
a,so,init,082357008,discourse
a,it should be on very shortly,inform,082357008,inform
b,oh that's wonderful,appreciate,082357008,feedback
b,now,init,082357008,discourse
b,the other thing whilst i'm on uh,init,082357008,discourse
a,okay,ackn,082357008,feedback
b,um i'm due to have a new line installed next Monday,inform,082357008,inform
b,the is it,reqInfo,082357008,directive
a,let me just have a look for you uh it's actually got the here which is Thursday this week yeah,informIntent-hold,082357008,None
a,uh it's actually got the here which is Thursday this week yeah,correct,082357008,None
a,which is Thursday this week,correct,082357008,None
b,really,ackn,082357008,feedback
b,the well at least it might be third time lucky then,echo,082357008,feedback
a,yeah,ackn,082357008,feedback
a,thank you for calling my name is may i take your telephone number please oh right could you just give me uh the um the address please the name and address yeah yeah right and what's happening she's moving out today yeah,thank,082434008,thanking
a,my name is may i take your telephone number please oh right could you just give me uh the um the address please the name and address yeah yeah right and what's happening she's moving out today yeah,identifySelf,082434008,None
a,may i take your telephone number please,reqInfo,082434008,directive
b,um it's uh now i'm phoning on behalf of me mother she's uh leaving this place today it was rather sudden she's going back to her house um it's uh it's missus and it's ah now she's moving out today um,answ,082434008,answer
b,now,init,082434008,discourse
b,i'm phoning on behalf of me mother,inform,082434008,inform
b,she's uh leaving this place today,inform,082434008,inform
b,it was rather sudden,expressOpinion,082434008,inform
b,she's going back to her house,inform,082434008,inform
a,oh right,ackn,082434008,feedback
a,could you just give me uh the um the address please the name and address,reqInfo,082434008,directive
b,it's missus and it's ah now she's moving out today um,answ,082434008,answer
a,yeah,backch,082434008,feedback
a,yeah,backch,082434008,feedback
a,right,ackn,082434008,feedback
a,and what's happening,reqInfo,082434008,directive
b,now,init,082434008,discourse
b,she's moving out today um,inform,082434008,inform
a,she's moving out today,echo,082434008,feedback
a,yeah,ackn,082434008,feedback
b,uh i'm just phoning up,inform,082510009,inform
b,uh me phone's not on,inform,082510009,inform
b,um it it's not even doing any freephone numbers and that,inform,082510009,inform
a,right,ackn,082510009,feedback
a,have you just requested service,reqInfo,082510009,directive
b,no no,answ,082510009,answer
b,we've been with you for a while i think,inform,082510009,inform
b,so,init,082510009,discourse
b,i don't know if that's got anything to do with it,expressOpinion,082510009,inform
a,sorry,pardon,082510009,apology
a,what was that,pardon,082510009,apology
b,i owe a i think it's about pound pound from me last bill,inform,082510009,inform
b,so,init,082510009,discourse
b,i don't know if that's got anything to,expressOpinion,082510009,inform
a,right,ackn,082510009,feedback
a,lets have a look,informIntent,082510009,commissive
a,what's your telephone number please,reqInfo,082510009,directive
a,ah ha,ackn,082510009,feedback
a,ah ha,backch,082510009,feedback
b,yes,ackn,082534012,feedback
b,good morning,greet,082534012,greeting
b,i called uh called to have this line my line disconnected this morning,inform,082534012,inform
b,and i'd like to get it disconnected now if possible,direct,082534012,directive
b,because i'm leaving the country,inform,082534012,inform
b,and i don't want to have it connected,expressWish,082534012,inform
a,mm hmm,backch,082534012,feedback
a,okay,accept,082534012,agreement
a,no problem,accept,082534012,agreement
a,do you have your customer number with you,reqInfo,082534012,directive
b,no,answ,082534012,answer
b,i i called that in already during the week,inform,082534012,inform
b,and i gave it them all that,inform,082534012,inform
b,all my stuff is packed away,inform,082534012,inform
b,all i have is a telephone number,inform,082534012,inform
b,am i,reqInfo,082534012,directive
a,right,ackn,082534012,feedback
a,and what's the telephone number then please,reqInfo,082534012,directive
b,okay,ackn,082534012,feedback
a,yeah,backch,082534012,feedback
a,mm hmm,backch,082534012,feedback
a,lovely,appreciate,082534012,feedback
a,thank you right can i just ask you for your address please lovely thank you and it's basically from now you want it disconnecting yeah,thank,082534012,thanking
a,can i just ask you for your address please,reqInfo,082534012,directive
b,that's and my last name is yeah for a while i wanna disconnect it now yeah i gave it them my forwarding address already you could take it again if you want,answ,082534012,answer
b,and my last name is yeah for a while i wanna disconnect it now yeah i gave it them my forwarding address already you could take it again if you want,identifySelf,082534012,None
a,lovely,appreciate,082534012,feedback
a,thank you,thank,082534012,thanking
a,and it's basically from now you want it disconnecting,confirm,082534012,answer
a,yeah,ackn,082534012,feedback
b,yeah,ackn,082534012,feedback
b,for a while,refer,082534012,None
b,i wanna disconnect it now,direct,082534012,directive
b,yeah,ackn,082534012,feedback
b,i gave it them my forwarding address already,inform,082534012,inform
b,you could take it again if you want,suggest,082534012,directive
b,yeah,ackn,082534013,feedback
