Speaker,Utterance,Dialogue_Act,Dialogue_Id,Dialogue_Act_ISO
g,uh-huh,acknowledge,q1ec7,feedback
f,mmhmm,acknowledge,q1ec7,feedback
g,right,acknowledge,q1ec7,feedback
g,and then,ready,q1ec7,discourse
g,"turn that ""c"" shape",instruct,q1ec7,directive
g,right,align,q1ec7,None
g,so you're coming down come slightly down sort of south,instruct,q1ec7,directive
f,mmhmm,acknowledge,q1ec7,feedback
g,southwest or just slightly,instruct,q1ec7,directive
g,and then you're going to pass above a fenced meadow,instruct,q1ec7,directive
g,do you have a fenced meadow,query_yn,q1ec7,propq
f,and my fenced meadow is away down the right-hand corner below the forest,reply_w,q1ec7,answer
g,so you only have one fenced meadow,check,q1ec7,feedback
f,uh-huh,reply_y,q1ec7,answer
g,right okay,ready,q1ec7,discourse
g,well just continue on that,instruct,q1ec7,directive
g,"right you've done that ""c"" shape right",align,q1ec7,None
g,"and as if you're going to do a very wide ""u"" now",instruct,q1ec7,directive
g,okay,align,q1ec7,None
f,right okay,reply_y,q1ec7,answer
g,and just ignore if you've not got a fenced meadow there then that's okay i do,explain,q1ec7,inform
f,right,ready,q1ec7,discourse
f,there's nothing on my left i've there's nothing to my left of the abandoned cottage,explain,q1ec7,inform
g,right okay,acknowledge,q1ec7,feedback
g,right,ready,q1ec7,discourse
g,"but just do that ""c"" that ""c""",instruct,q1ec7,directive
f,"the ""c"" over the cottage",check,q1ec7,feedback
g,yeah,reply_y,q1ec7,answer
f,right,acknowledge,q1ec7,feedback
g,and then,ready,q1ec7,discourse
g,"turn round and almost in a sort of big wide ""u"" and go back up again",instruct,q1ec7,directive
f,right,acknowledge,q1ec7,feedback
f,uh-huh right,acknowledge,q1ec7,feedback
g,and you're going to come up,instruct,q1ec7,directive
g,and you're going to have a west lake,query_yn,q1ec7,propq
f,uh-huh,acknowledge,q1ec7,feedback
g,right,ready,q1ec7,discourse
g,so you're going to almost follow the course of that right that west lake to the east the east side of it you're going to follow the the course of it,instruct,q1ec7,directive
f,just just coming in at the base of it then,check,q1ec7,feedback
g,yeah just at the base,reply_y,q1ec7,answer
g,"and then follow the course of it round sort of a ""u"" an ""s"" shape",clarify,q1ec7,inform
f,"as if it's a very very big wide ""u"" so i'm going to avoid",check,q1ec7,feedback
g,yeah,reply_y,q1ec7,answer
f,so that i so i'm avoiding something at the,check,q1ec7,feedback
g,well,ready,q1ec7,discourse
g,you've got a trig point do you have a trig point,query_yn,q1ec7,propq
f,no,reply_n,q1ec7,answer
g,no,acknowledge,q1ec7,feedback
f,no,reply_n,q1ec7,answer
g,right,ready,q1ec7,discourse
g,so in between your west lake and the ah there's a trig point,explain,q1ec7,inform
g,right,align,q1ec7,None
f,right,reply_y,q1ec7,answer
g,so,ready,q1ec7,discourse
g,you're going to do a sort of and just follow the contour of that lake round,instruct,q1ec7,directive
g,okay,align,q1ec7,None
f,mmhmm,reply_y,q1ec7,answer
g,until you're almost at the top of the east hand coast,instruct,q1ec7,directive
g,right,align,q1ec7,None
f,mmhmm,reply_y,q1ec7,answer
g,"and then turn back round again in another sort of ""c"" or top of the ""u""",instruct,q1ec7,directive
f,mmhmm,acknowledge,q1ec7,feedback
g,right,ready,q1ec7,discourse
g,and then you're going to come straight down at forty-five degrees,instruct,q1ec7,directive
f,mmhmm,acknowledge,q1ec7,feedback
g,sort of southeast,instruct,q1ec7,directive
f,see see sorry where i where i leave the top the east of the west lake,align,q1ec7,None
g,right,reply_y,q1ec7,answer
f,"i'm doing a ""c"" shape and i'm",align,q1ec7,None
f,am i going over the top of the farmed land,query_yn,q1ec7,propq
g,you're going over the,reply_w,q1ec7,answer
g,no no no,reply_n,q1ec7,answer
g,you're staying well below that,clarify,q1ec7,inform
f,oh right,acknowledge,q1ec7,feedback
g,so in between it would be in between farmed land and i have a trig point,clarify,q1ec7,inform
f,okay right,acknowledge,q1ec7,feedback
g,right okay so it's just above the just at the just before the tip of that west lake but just at the east just at that east coast,clarify,q1ec7,inform
g,right,align,q1ec7,None
f,okay fine right,reply_y,q1ec7,answer
g,yeah,align,q1ec7,None
f,uh-huh,reply_y,q1ec7,answer
g,and come round so you're between you're well a good wee distance below that farmed land,clarify,q1ec7,inform
g,okay,align,q1ec7,None
f,alright,reply_y,q1ec7,answer
g,and then,ready,q1ec7,discourse
g,you're going to come straight down at that forty-five degrees right,instruct,q1ec7,directive
g,okay,align,q1ec7,None
g,and you're going to come to a monument,instruct,q1ec7,directive
f,right yeah uh-huh,acknowledge,q1ec7,feedback
g,if you proceed straight down at like forty-five sort of an inverse,instruct,q1ec7,directive
f,uh-huh,acknowledge,q1ec7,feedback
f,uh-huh uh-huh,acknowledge,q1ec7,feedback
g,relationship line,instruct,q1ec7,directive
g,okay,align,q1ec7,None
f,right,reply_y,q1ec7,answer
g,and then you come to that monument,instruct,q1ec7,directive
f,right,acknowledge,q1ec7,feedback
g,"and turn round that monument in a ""u"" shape",instruct,q1ec7,directive
f,eh er just underneath it then,check,q1ec7,feedback
g,yeah just,reply_y,q1ec7,answer
f,right,acknowledge,q1ec7,feedback
g,yeah,reply_y,q1ec7,answer
g,keeping the monument on your inside,clarify,q1ec7,inform
f,right okay,acknowledge,q1ec7,feedback
g,okay,acknowledge,q1ec7,feedback
g,and then above the monument you have well i have a nuclear test site,explain,q1ec7,inform
f,no,reply_n,q1ec7,answer
f,i don't,explain,q1ec7,inform
g,no you don't,acknowledge,q1ec7,feedback
g,right okay,ready,q1ec7,discourse
g,"er what you want to do is a a very slight ""s""-shaped curve just above the monument",instruct,q1ec7,directive
g,right,align,q1ec7,None
f,okay,reply_y,q1ec7,answer
g,well,ready,q1ec7,discourse
g,just curve round,instruct,q1ec7,directive
g,you have the monument don't you,check,q1ec7,feedback
f,yeah,reply_y,q1ec7,answer
g,right,ready,q1ec7,discourse
g,well just come round that monument,instruct,q1ec7,directive
f,okay,acknowledge,q1ec7,feedback
g,slightly then,instruct,q1ec7,directive
g,and then go up straight up north,instruct,q1ec7,directive
f,okay,acknowledge,q1ec7,feedback
f,i've got a golf course,explain,q1ec7,inform
g,whereabouts,query_w,q1ec7,setq
f,ehm above and to the left of the monument,reply_w,q1ec7,answer
g,above and to the left,acknowledge,q1ec7,feedback
f,there's a there's a space between the golf course and the monument but it's sort of above and to the left just below east lake,explain,q1ec7,inform
g,okay,acknowledge,q1ec7,feedback
g,you want to keep the golf course on your left-hand side,instruct,q1ec7,directive
f,okay,acknowledge,q1ec7,feedback
g,well,ready,q1ec7,discourse
g,that's on my left-hand side,explain,q1ec7,inform
f,uh-huh same here,acknowledge,q1ec7,feedback
g,yeah,acknowledge,q1ec7,feedback
g,right,ready,q1ec7,discourse
g,so you want to keep that on your left-hand side,instruct,q1ec7,directive
g,right,align,q1ec7,None
g,and you come up to just below the,instruct,q1ec7,directive
f,see see this nuclear station,align,q1ec7,None
g,yeah,reply_y,q1ec7,answer
f,ehm,ready,q1ec7,discourse
f,could you,query_yn,q1ec7,propq
g,that'll be you're going to come up north between the golf course and the nuclear test site,instruct,q1ec7,directive
f,between those two right,acknowledge,q1ec7,feedback
g,yes so you're going to come between it,instruct,q1ec7,directive
f,so is the nuclear thing slightly to the right of the monument and above it,check,q1ec7,feedback
g,yeah slightly to the right of the monument,reply_y,q1ec7,answer
f,right okay i'm with you right,acknowledge,q1ec7,feedback
g,and above,reply_y,q1ec7,answer
g,right,align,q1ec7,None
f,right,reply_y,q1ec7,answer
g,and you're come up and then you've got the bottom of the east lake,instruct,q1ec7,directive
f,mmhmm,acknowledge,q1ec7,feedback
g,and then follow that to the left,instruct,q1ec7,directive
f,mmhmm,acknowledge,q1ec7,feedback
g,just until you're past the tip of the base,instruct,q1ec7,directive
f,mmhmm,acknowledge,q1ec7,feedback
g,and that's you finished,instruct,q1ec7,directive
f,right,acknowledge,q1ec7,feedback
g,and it doesn't look as though it looks anything,explain,q1ec7,inform
f,what,query_w,q1ec7,setq
g,no no,reply_n,q1ec7,answer
g,so where are you in china now,query_w,q1ec7,setq
f,is it i know it's at the bottom of the east lake i don't know whether it's,reply_w,q1ec7,answer
g,it's actually kathmandu,explain,q1ec7,inform
g,finished,explain,q1ec7,inform
f,he only wants to,explain,q1ec7,inform
g,finito,explain,q1ec7,inform
g,ehm right,ready,q1nc1,discourse
g,you start at the caravan park,instruct,q1nc1,directive
f,mmhmm,acknowledge,q1nc1,feedback
g,right,align,q1nc1,None
g,ehm if you go down about three inches down uh-huh,instruct,q1nc1,directive
f,right,acknowledge,q1nc1,feedback
g,and then across about two and go back up in,instruct,q1nc1,directive
f,do i go past the picket fence,query_yn,q1nc1,propq
g,no,reply_n,q1nc1,answer
g,right okay,ready,q1nc1,discourse
g,we're going,instruct,q1nc1,directive
g,see the old mill can you find the old mill on your map,query_yn,q1nc1,propq
f,the mill wheel,check,q1nc1,feedback
g,it's an old mill,reply_w,q1nc1,answer
f,i don't have an old mill it says mill wheel must be the same thing,explain,q1nc1,inform
g,okay right,acknowledge,q1nc1,feedback
f,so,ready,q1nc1,discourse
f,i go down from the caravan park turn right before the picket fence,check,q1nc1,feedback
g,you go to the old mill,instruct,q1nc1,directive
g,there's no picket fence here eh,reply_w,q1nc1,answer
f,you don't have a picket,check,q1nc1,feedback
f,i've a i've got a picket fence about three inches down from the caravan park,explain,q1nc1,inform
f,so i need to stop short of that and turn right right and go and pass beneath the mill wheel or the old the old mill as you have it,check,q1nc1,feedback
g,well,ready,q1nc1,discourse
g,no,reply_n,q1nc1,answer
g,i go down and then i turn right no then i turn left and then i go back up past the old mill so it's like a curve it's like a curve going up down and then up again past the old,clarify,q1nc1,inform
g,have you got is old mill quite near the caravan park,query_yn,q1nc1,propq
f,yeah,reply_y,q1nc1,answer
f,it's about i mean maybe an inch and a half or two inches southeast of it on mine,explain,q1nc1,inform
g,mm,acknowledge,q1nc1,feedback
g,and have you to go have you to go there like in you've not you've not to pass the you've not to pass that fence,query_yn,q1nc1,propq
f,well,ready,q1nc1,discourse
f,if i went three inches down from the caravan park i would you know i'd more or less hit the picket fence,reply_w,q1nc1,answer
g,so then,ready,q1nc1,discourse
g,right i see,acknowledge,q1nc1,feedback
g,so is that the idea of this then so you you're going straight to where i am instead of going round the picket fence,check,q1nc1,feedback
g,if i say if i say that you've to go to the old mill first,instruct,q1nc1,directive
f,where's your,query_w,q1nc1,setq
f,actually go to it,check,q1nc1,feedback
f,well,ready,q1nc1,discourse
g,mmhmm,reply_y,q1nc1,answer
f,i you know i wouldn't have to really go down i could just i could just go you know down and to the right rather than go down and then turn right sort of thing,explain,q1nc1,inform
g,hmm,acknowledge,q1nc1,feedback
g,but is the idea is the idea so that you don't go there to the picket fence if i'm going to the old mill first,check,q1nc1,feedback
f,where,query_w,q1nc1,setq
f,well,ready,q1nc1,discourse
f,i you i don't suppose you you you can go outside the picket fence,reply_w,q1nc1,answer
f,eh i i could i could go down about you know two and a half inches and then go right and that would take me underneath my mill wheel right you know beneath it so that not not beneath it on the map beneath it on the map,explain,q1nc1,inform
g,right okay,acknowledge,q1nc1,feedback
g,mmhmm,acknowledge,q1nc1,feedback
f,you know,ready,q1nc1,discourse
f,so i can go down and then to the right and and you know another couple of inches and that's me below the mill wheel,explain,q1nc1,inform
g,the old mill,acknowledge,q1nc1,feedback
f,is that okay,align,q1nc1,None
g,right,ready,q1nc1,discourse
g,can you can you can you well can you see the abandoned cottage,query_yn,q1nc1,propq
f,yeah,reply_y,q1nc1,answer
f,that's in the middle of my map right in the middle of the page,explain,q1nc1,inform
g,uh-huh,acknowledge,q1nc1,feedback
g,so if mm,ready,q1nc1,discourse
g,so if you go to the old mill and then,instruct,q1nc1,directive
f,i'd if i need to go beneath the old mill right,check,q1nc1,feedback
f,okay,align,q1nc1,None
g,uh-huh,reply_y,q1nc1,answer
f,further along to the right and then up about six or seven inches 'til you get to the abandoned cottage so i i do that do i,check,q1nc1,feedback
g,mmhmm mmhmm mmhmm,reply_y,q1nc1,answer
g,so you're going to your right old now going out to your right and then eh straight up to the round the abandoned cottage right,align,q1nc1,None
f,okay so i right well,ready,q1nc1,discourse
f,i've not drawn anything yet,explain,q1nc1,inform
f,i'll go down from the caravan park right,check,q1nc1,feedback
g,mmhmm,reply_y,q1nc1,answer
f,and then right,check,q1nc1,feedback
g,is the point so that you it's not so that you you avoid that that fence or have you got to go by that fence,check,q1nc1,feedback
f,i've avoided the fence now,reply_w,q1nc1,answer
g,right you have right,acknowledge,q1nc1,feedback
f,i'm i'm going right under the the mill okay,check,q1nc1,feedback
g,uh-huh,reply_y,q1nc1,answer
f,and up now,check,q1nc1,feedback
g,no,reply_n,q1nc1,answer
g,you you're actually meant to over the mill,clarify,q1nc1,inform
f,over the mill,check,q1nc1,feedback
g,uh-huh,reply_y,q1nc1,answer
g,as in on the left-hand side of it you know what i mean like going up round it on the map,clarify,q1nc1,inform
f,mmhmm,acknowledge,q1nc1,feedback
f,well,ready,q1nc1,discourse
f,my caravan park is on the left-hand side of the mill,explain,q1nc1,inform
g,uh-huh,acknowledge,q1nc1,feedback
g,so is this,query_yn,q1nc1,propq
g,right,ready,q1nc1,discourse
f,so i could,check,q1nc1,feedback
g,it's on the it's on the far left isn't it,align,q1nc1,None
f,yeah my caravan park's on the far left,reply_y,q1nc1,answer
g,uh-huh,acknowledge,q1nc1,feedback
f,but the mill wheel's to the right of it,clarify,q1nc1,inform
g,uh-huh that's fine,acknowledge,q1nc1,feedback
g,so if you you're going to the old mill,instruct,q1nc1,directive
f,first of all,query_yn,q1nc1,propq
g,mmhmm,reply_y,q1nc1,answer
f,it's the very first place i go,check,q1nc1,feedback
g,uh-huh,reply_y,q1nc1,answer
f,well,ready,q1nc1,discourse
f,i can just draw a line straight between the two then,explain,q1nc1,inform
f,right,align,q1nc1,None
g,yeah but on my map it's not got that it's eh,explain,q1nc1,inform
g,you're going in a sort of curve to the bottom of the map then round the old mill,clarify,q1nc1,inform
f,round beneath the old mill,check,q1nc1,feedback
g,uh-huh,reply_y,q1nc1,answer
g,no,reply_n,q1nc1,answer
g,you don't actually go under the old mill you go like round it,clarify,q1nc1,inform
g,like,ready,q1nc1,discourse
g,see the side where the steps are,align,q1nc1,None
f,yeah,reply_y,q1nc1,answer
g,like,ready,q1nc1,discourse
g,that's how you go just just go round the top,clarify,q1nc1,inform
f,you actually go round the side where the where the wheel is,check,q1nc1,feedback
g,no the other side,reply_n,q1nc1,answer
